"model","framework","seconds"
"N-mixture","RTMB",0.0320000000000107
"N-mixture","RTMB",0.0349999999999966
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.032999999999987
"N-mixture","RTMB",0.032999999999987
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.032999999999987
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0320000000000107
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0320000000000107
"N-mixture","RTMB",0.0329999999999586
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0570000000000164
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0329999999999586
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.0310000000000059
"N-mixture","RTMB",0.0349999999999682
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.0329999999999586
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0310000000000059
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0319999999999823
"N-mixture","RTMB",0.0340000000000487
"N-mixture","RTMB",0.0319999999999254
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0319999999999254
"N-mixture","RTMB",0.0329999999999018
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.0350000000000819
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.0309999999999491
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.0329999999999018
"N-mixture","RTMB",0.0309999999999491
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0310000000000628
"N-mixture","RTMB",0.0310000000000628
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0299999999999727
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0340000000001055
"N-mixture","RTMB",0.0310000000000628
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0319999999999254
"N-mixture","RTMB",0.0329999999999018
"N-mixture","RTMB",0.0309999999999491
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0350000000000819
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0330000000000155
"N-mixture","RTMB",0.0320000000000391
"N-mixture","RTMB",0.0299999999999727
"N-mixture","RTMB",0.0339999999999918
"N-mixture","RTMB",0.0319999999999254
"N-mixture","unmarked",0.151
"N-mixture","unmarked",0.169
"N-mixture","unmarked",0.167999999999999
"N-mixture","unmarked",0.144000000000002
"N-mixture","unmarked",0.155000000000001
"N-mixture","unmarked",0.155000000000001
"N-mixture","unmarked",0.172000000000004
"N-mixture","unmarked",0.185000000000002
"N-mixture","unmarked",0.135000000000005
"N-mixture","unmarked",0.138999999999996
"N-mixture","unmarked",0.154000000000011
"N-mixture","unmarked",0.146000000000001
"N-mixture","unmarked",0.160000000000011
"N-mixture","unmarked",0.147000000000006
"N-mixture","unmarked",0.188999999999993
"N-mixture","unmarked",0.163999999999987
"N-mixture","unmarked",0.143000000000001
"N-mixture","unmarked",0.144999999999982
"N-mixture","unmarked",0.170999999999992
"N-mixture","unmarked",0.170000000000016
"N-mixture","unmarked",0.138000000000005
"N-mixture","unmarked",0.156999999999982
"N-mixture","unmarked",0.147999999999996
"N-mixture","unmarked",0.157999999999987
"N-mixture","unmarked",0.150000000000006
"N-mixture","unmarked",0.152000000000015
"N-mixture","unmarked",0.11099999999999
"N-mixture","unmarked",0.147999999999996
"N-mixture","unmarked",0.16700000000003
"N-mixture","unmarked",0.149999999999977
"N-mixture","unmarked",0.13900000000001
"N-mixture","unmarked",0.191000000000031
"N-mixture","unmarked",0.136000000000024
"N-mixture","unmarked",0.170000000000016
"N-mixture","unmarked",0.141999999999996
"N-mixture","unmarked",0.186999999999955
"N-mixture","unmarked",0.161999999999978
"N-mixture","unmarked",0.169999999999959
"N-mixture","unmarked",0.142999999999972
"N-mixture","unmarked",0.177000000000021
"N-mixture","unmarked",0.129000000000019
"N-mixture","unmarked",0.170000000000016
"N-mixture","unmarked",0.145000000000039
"N-mixture","unmarked",0.202000000000055
"N-mixture","unmarked",0.141999999999996
"N-mixture","unmarked",0.157000000000039
"N-mixture","unmarked",0.16500000000002
"N-mixture","unmarked",0.146999999999991
"N-mixture","unmarked",0.149000000000001
"N-mixture","unmarked",0.157000000000039
"N-mixture","unmarked",0.187000000000012
"N-mixture","unmarked",0.150000000000034
"N-mixture","unmarked",0.152000000000044
"N-mixture","unmarked",0.156999999999982
"N-mixture","unmarked",0.145000000000039
"N-mixture","unmarked",0.100999999999999
"N-mixture","unmarked",0.173000000000002
"N-mixture","unmarked",0.152000000000044
"N-mixture","unmarked",0.15199999999993
"N-mixture","unmarked",0.1400000000001
"N-mixture","unmarked",0.198999999999955
"N-mixture","unmarked",0.126999999999953
"N-mixture","unmarked",0.16599999999994
"N-mixture","unmarked",0.147999999999911
"N-mixture","unmarked",0.148000000000025
"N-mixture","unmarked",0.148000000000025
"N-mixture","unmarked",0.163999999999987
"N-mixture","unmarked",0.142999999999915
"N-mixture","unmarked",0.140999999999963
"N-mixture","unmarked",0.157000000000039
"N-mixture","unmarked",0.144000000000005
"N-mixture","unmarked",0.129000000000019
"N-mixture","unmarked",0.144000000000005
"N-mixture","unmarked",0.158000000000015
"N-mixture","unmarked",0.141000000000076
"N-mixture","unmarked",0.141999999999939
"N-mixture","unmarked",0.156999999999925
"N-mixture","unmarked",0.141000000000076
"N-mixture","unmarked",0.171000000000049
"N-mixture","unmarked",0.168000000000006
"N-mixture","unmarked",0.157000000000039
"N-mixture","unmarked",0.161999999999921
"N-mixture","unmarked",0.129999999999995
"N-mixture","unmarked",0.142000000000053
"N-mixture","unmarked",0.153999999999996
"N-mixture","unmarked",0.156999999999925
"N-mixture","unmarked",0.150999999999954
"N-mixture","unmarked",0.137000000000057
"N-mixture","unmarked",0.129999999999995
"N-mixture","unmarked",0.168000000000006
"N-mixture","unmarked",0.138000000000034
"N-mixture","unmarked",0.16599999999994
"N-mixture","unmarked",0.139999999999986
"N-mixture","unmarked",0.139999999999986
"N-mixture","unmarked",0.147000000000048
"N-mixture","unmarked",0.122000000000071
"N-mixture","unmarked",0.151000000000067
"N-mixture","unmarked",0.134000000000015
"N-mixture","unmarked",0.131999999999948
"N-mixture","unmarked",0.156999999999925
"N-mixture","JAGS",9.223
"N-mixture","JAGS",8.552
"N-mixture","JAGS",8.465
"N-mixture","JAGS",9.017
"N-mixture","JAGS",8.489
"N-mixture","JAGS",8.819
"N-mixture","JAGS",8.627
"N-mixture","JAGS",8.45100000000001
"N-mixture","JAGS",8.48
"N-mixture","JAGS",8.16399999999999
"N-mixture","JAGS",8.89999999999999
"N-mixture","JAGS",8.83799999999999
"N-mixture","JAGS",8.69
"N-mixture","JAGS",7.59900000000002
"N-mixture","JAGS",8.81999999999999
"N-mixture","JAGS",8.577
"N-mixture","JAGS",8.626
"N-mixture","JAGS",8.00800000000001
"N-mixture","JAGS",8.59700000000001
"N-mixture","JAGS",8.18600000000001
"N-mixture","JAGS",8.70400000000001
"N-mixture","JAGS",8.19499999999999
"N-mixture","JAGS",8.03100000000001
"N-mixture","JAGS",7.74000000000001
"N-mixture","JAGS",8.87299999999999
"N-mixture","JAGS",8.42800000000003
"N-mixture","JAGS",8.86599999999999
"N-mixture","JAGS",8.50899999999999
"N-mixture","JAGS",7.65400000000005
"N-mixture","JAGS",8.72800000000001
"N-mixture","JAGS",8.31299999999999
"N-mixture","JAGS",8.62
"N-mixture","JAGS",8.20699999999999
"N-mixture","JAGS",9.11700000000002
"N-mixture","JAGS",7.82900000000001
"N-mixture","JAGS",8.30799999999999
"N-mixture","JAGS",7.959
"N-mixture","JAGS",8.50700000000001
"N-mixture","JAGS",8.68899999999996
"N-mixture","JAGS",8.08600000000001
"N-mixture","JAGS",8.46700000000004
"N-mixture","JAGS",8.04700000000003
"N-mixture","JAGS",8.39099999999996
"N-mixture","JAGS",7.49899999999997
"N-mixture","JAGS",7.95000000000005
"N-mixture","JAGS",8.05499999999995
"N-mixture","JAGS",8.50500000000005
"N-mixture","JAGS",8.49000000000001
"N-mixture","JAGS",7.60199999999998
"N-mixture","JAGS",8.56999999999999
"N-mixture","JAGS",8.74000000000001
"N-mixture","JAGS",8.19499999999999
"N-mixture","JAGS",8.22499999999997
"N-mixture","JAGS",8.108
"N-mixture","JAGS",7.416
"N-mixture","JAGS",7.77000000000004
"N-mixture","JAGS",8.65999999999997
"N-mixture","JAGS",8.23000000000002
"N-mixture","JAGS",8.39100000000008
"N-mixture","JAGS",7.80499999999995
"N-mixture","JAGS",8.24399999999991
"N-mixture","JAGS",7.83900000000006
"N-mixture","JAGS",8.72199999999998
"N-mixture","JAGS",8.06299999999999
"N-mixture","JAGS",8.476
"N-mixture","JAGS",8.87699999999995
"N-mixture","JAGS",8.173
"N-mixture","JAGS",7.303
"N-mixture","JAGS",7.99300000000005
"N-mixture","JAGS",8.221
"N-mixture","JAGS",8.07600000000002
"N-mixture","JAGS",7.93100000000004
"N-mixture","JAGS",8.60900000000004
"N-mixture","JAGS",8.23899999999992
"N-mixture","JAGS",7.80999999999995
"N-mixture","JAGS",7.81100000000004
"N-mixture","JAGS",8.226
"N-mixture","JAGS",8.45000000000005
"N-mixture","JAGS",8.005
"N-mixture","JAGS",7.99599999999998
"N-mixture","JAGS",8.72400000000005
"N-mixture","JAGS",8.29300000000001
"N-mixture","JAGS",7.99700000000007
"N-mixture","JAGS",8.03599999999994
"N-mixture","JAGS",7.92899999999997
"N-mixture","JAGS",8.10500000000002
"N-mixture","JAGS",8.21900000000005
"N-mixture","JAGS",8.005
"N-mixture","JAGS",7.61599999999999
"N-mixture","JAGS",7.79399999999998
"N-mixture","JAGS",8.18099999999993
"N-mixture","JAGS",8.02100000000007
"N-mixture","JAGS",8.01599999999996
"N-mixture","JAGS",7.73799999999994
"N-mixture","JAGS",8.19299999999998
"N-mixture","JAGS",7.65800000000002
"N-mixture","JAGS",8.38400000000001
"N-mixture","JAGS",8.399
"N-mixture","JAGS",7.98699999999997
"N-mixture","JAGS",7.81600000000003
"Open N-mixture","RTMB",1.94399999999996
"Open N-mixture","RTMB",1.84999999999991
"Open N-mixture","RTMB",1.36299999999983
"Open N-mixture","RTMB",1.3610000000001
"Open N-mixture","RTMB",1.37400000000002
"Open N-mixture","RTMB",1.10500000000002
"Open N-mixture","RTMB",1.33199999999988
"Open N-mixture","RTMB",1.71299999999997
"Open N-mixture","RTMB",1.74000000000001
"Open N-mixture","RTMB",1.80500000000006
"Open N-mixture","RTMB",1.34000000000015
"Open N-mixture","RTMB",1.38599999999997
"Open N-mixture","RTMB",1.79300000000012
"Open N-mixture","RTMB",3.19499999999994
"Open N-mixture","RTMB",1.83000000000015
"Open N-mixture","RTMB",1.82999999999993
"Open N-mixture","RTMB",1.40200000000004
"Open N-mixture","RTMB",1.40900000000011
"Open N-mixture","RTMB",1.86400000000003
"Open N-mixture","RTMB",1.154
"Open N-mixture","RTMB",1.39400000000023
"Open N-mixture","RTMB",1.7489999999998
"Open N-mixture","RTMB",1.06500000000005
"Open N-mixture","RTMB",1.33600000000024
"Open N-mixture","RTMB",1.72900000000027
"Open N-mixture","RTMB",1.75800000000027
"Open N-mixture","RTMB",1.38300000000027
"Open N-mixture","RTMB",1.32700000000023
"Open N-mixture","RTMB",1.3449999999998
"Open N-mixture","RTMB",1.68600000000015
"Open N-mixture","RTMB",1.40100000000029
"Open N-mixture","RTMB",1.72699999999986
"Open N-mixture","RTMB",1.38999999999987
"Open N-mixture","RTMB",1.77399999999989
"Open N-mixture","RTMB",1.76500000000033
"Open N-mixture","RTMB",1.73700000000008
"Open N-mixture","RTMB",1.09799999999996
"Open N-mixture","RTMB",1.80099999999993
"Open N-mixture","RTMB",1.77300000000014
"Open N-mixture","RTMB",2.57999999999993
"Open N-mixture","RTMB",1.83600000000024
"Open N-mixture","RTMB",1.83699999999999
"Open N-mixture","RTMB",1.82199999999966
"Open N-mixture","RTMB",1.4079999999999
"Open N-mixture","RTMB",2.22200000000021
"Open N-mixture","RTMB",1.4079999999999
"Open N-mixture","RTMB",1.83300000000008
"Open N-mixture","RTMB",1.39799999999968
"Open N-mixture","RTMB",1.82199999999966
"Open N-mixture","RTMB",1.86199999999963
"Open N-mixture","RTMB",1.41499999999996
"Open N-mixture","RTMB",1.85100000000011
"Open N-mixture","RTMB",1.84699999999975
"Open N-mixture","RTMB",1.8420000000001
"Open N-mixture","RTMB",1.86500000000024
"Open N-mixture","RTMB",2.21099999999979
"Open N-mixture","RTMB",1.14899999999989
"Open N-mixture","RTMB",1.89699999999993
"Open N-mixture","RTMB",1.41499999999996
"Open N-mixture","RTMB",1.82799999999997
"Open N-mixture","RTMB",1.7800000000002
"Open N-mixture","RTMB",1.80099999999993
"Open N-mixture","RTMB",2.13700000000017
"Open N-mixture","RTMB",1.35400000000027
"Open N-mixture","RTMB",1.35500000000002
"Open N-mixture","RTMB",1.36700000000019
"Open N-mixture","RTMB",2.471
"Open N-mixture","RTMB",1.06800000000021
"Open N-mixture","RTMB",1.36200000000008
"Open N-mixture","RTMB",1.76900000000023
"Open N-mixture","RTMB",1.33099999999968
"Open N-mixture","RTMB",1.37000000000035
"Open N-mixture","RTMB",1.37999999999965
"Open N-mixture","RTMB",1.779
"Open N-mixture","RTMB",1.85300000000007
"Open N-mixture","RTMB",1.11699999999973
"Open N-mixture","RTMB",1.8119999999999
"Open N-mixture","RTMB",1.8449999999998
"Open N-mixture","RTMB",1.84400000000005
"Open N-mixture","RTMB",2.64099999999962
"Open N-mixture","RTMB",1.82899999999972
"Open N-mixture","RTMB",1.37699999999995
"Open N-mixture","RTMB",2.11700000000019
"Open N-mixture","RTMB",2.51800000000003
"Open N-mixture","RTMB",1.32999999999993
"Open N-mixture","RTMB",2.08199999999988
"Open N-mixture","RTMB",2.55400000000009
"Open N-mixture","RTMB",1.09099999999989
"Open N-mixture","RTMB",2.12699999999995
"Open N-mixture","RTMB",1.40099999999984
"Open N-mixture","RTMB",1.42900000000009
"Open N-mixture","RTMB",2.21300000000019
"Open N-mixture","RTMB",2.21100000000024
"Open N-mixture","RTMB",1.88099999999986
"Open N-mixture","RTMB",2.28699999999981
"Open N-mixture","RTMB",1.78699999999981
"Open N-mixture","RTMB",1.78099999999995
"Open N-mixture","RTMB",2.09900000000016
"Open N-mixture","RTMB",1.35400000000027
"Open N-mixture","RTMB",1.71299999999974
"Open N-mixture","unmarked",0.177
"Open N-mixture","unmarked",0.536
"Open N-mixture","unmarked",0.613
"Open N-mixture","unmarked",0.249
"Open N-mixture","unmarked",0.128
"Open N-mixture","unmarked",0.106
"Open N-mixture","unmarked",0.125
"Open N-mixture","unmarked",0.136
"Open N-mixture","unmarked",0.131
"Open N-mixture","unmarked",0.158
"Open N-mixture","unmarked",0.115
"Open N-mixture","unmarked",0.0979999999999999
"Open N-mixture","unmarked",0.137
"Open N-mixture","unmarked",0.18
"Open N-mixture","unmarked",0.131
"Open N-mixture","unmarked",0.143
"Open N-mixture","unmarked",0.130000000000001
"Open N-mixture","unmarked",0.117999999999999
"Open N-mixture","unmarked",0.486
"Open N-mixture","unmarked",0.589
"Open N-mixture","unmarked",0.170999999999999
"Open N-mixture","unmarked",0.232000000000001
"Open N-mixture","unmarked",0.119
"Open N-mixture","unmarked",0.125999999999999
"Open N-mixture","unmarked",0.138
"Open N-mixture","unmarked",0.144
"Open N-mixture","unmarked",0.152000000000001
"Open N-mixture","unmarked",0.136000000000001
"Open N-mixture","unmarked",0.118
"Open N-mixture","unmarked",0.134
"Open N-mixture","unmarked",0.183999999999999
"Open N-mixture","unmarked",0.141999999999999
"Open N-mixture","unmarked",0.154
"Open N-mixture","unmarked",0.190000000000001
"Open N-mixture","unmarked",0.161
"Open N-mixture","unmarked",0.142999999999999
"Open N-mixture","unmarked",0.121
"Open N-mixture","unmarked",0.206
"Open N-mixture","unmarked",0.149000000000001
"Open N-mixture","unmarked",0.173
"Open N-mixture","unmarked",0.147
"Open N-mixture","unmarked",0.138
"Open N-mixture","unmarked",0.145
"Open N-mixture","unmarked",0.126999999999999
"Open N-mixture","unmarked",0.193000000000001
"Open N-mixture","unmarked",0.152000000000001
"Open N-mixture","unmarked",0.135999999999999
"Open N-mixture","unmarked",0.122000000000003
"Open N-mixture","unmarked",0.148999999999997
"Open N-mixture","unmarked",0.166999999999998
"Open N-mixture","unmarked",0.126999999999999
"Open N-mixture","unmarked",0.137
"Open N-mixture","unmarked",0.154
"Open N-mixture","unmarked",0.187999999999999
"Open N-mixture","unmarked",0.140000000000001
"Open N-mixture","unmarked",0.174999999999997
"Open N-mixture","unmarked",0.114000000000001
"Open N-mixture","unmarked",0.141999999999999
"Open N-mixture","unmarked",0.122
"Open N-mixture","unmarked",0.170999999999999
"Open N-mixture","unmarked",0.152000000000001
"Open N-mixture","unmarked",0.156000000000002
"Open N-mixture","unmarked",0.108999999999998
"Open N-mixture","unmarked",0.161999999999999
"Open N-mixture","unmarked",0.120000000000001
"Open N-mixture","unmarked",0.142999999999997
"Open N-mixture","unmarked",0.183
"Open N-mixture","unmarked",0.113
"Open N-mixture","unmarked",0.131999999999998
"Open N-mixture","unmarked",0.148
"Open N-mixture","unmarked",0.140000000000001
"Open N-mixture","unmarked",0.117000000000001
"Open N-mixture","unmarked",0.120999999999999
"Open N-mixture","unmarked",0.167000000000002
"Open N-mixture","unmarked",0.175999999999998
"Open N-mixture","unmarked",0.111000000000001
"Open N-mixture","unmarked",0.141999999999999
"Open N-mixture","unmarked",0.135000000000002
"Open N-mixture","unmarked",0.146000000000001
"Open N-mixture","unmarked",0.184000000000001
"Open N-mixture","unmarked",0.166
"Open N-mixture","unmarked",0.119
"Open N-mixture","unmarked",0.152999999999999
"Open N-mixture","unmarked",0.169
"Open N-mixture","unmarked",0.126000000000001
"Open N-mixture","unmarked",0.189
"Open N-mixture","unmarked",0.166
"Open N-mixture","unmarked",0.128
"Open N-mixture","unmarked",0.165999999999997
"Open N-mixture","unmarked",0.141999999999999
"Open N-mixture","unmarked",0.184999999999999
"Open N-mixture","unmarked",0.158999999999999
"Open N-mixture","unmarked",0.157
"Open N-mixture","unmarked",0.157
"Open N-mixture","unmarked",0.143000000000001
"Open N-mixture","unmarked",0.140999999999998
"Open N-mixture","unmarked",0.141000000000005
"Open N-mixture","unmarked",0.180000000000007
"Open N-mixture","unmarked",0.136000000000003
"Open N-mixture","unmarked",0.141000000000005
"Open N-mixture","JAGS",21.289
"Open N-mixture","JAGS",20.105
"Open N-mixture","JAGS",21.428
"Open N-mixture","JAGS",18.645
"Open N-mixture","JAGS",19.253
"Open N-mixture","JAGS",19.195
"Open N-mixture","JAGS",20.163
"Open N-mixture","JAGS",19.914
"Open N-mixture","JAGS",22.919
"Open N-mixture","JAGS",21.856
"Open N-mixture","JAGS",21.21
"Open N-mixture","JAGS",20.179
"Open N-mixture","JAGS",20.444
"Open N-mixture","JAGS",19.979
"Open N-mixture","JAGS",20.437
"Open N-mixture","JAGS",23.881
"Open N-mixture","JAGS",21.797
"Open N-mixture","JAGS",20.493
"Open N-mixture","JAGS",20.412
"Open N-mixture","JAGS",20.519
"Open N-mixture","JAGS",18.715
"Open N-mixture","JAGS",20.53
"Open N-mixture","JAGS",18.259
"Open N-mixture","JAGS",19.645
"Open N-mixture","JAGS",19.899
"Open N-mixture","JAGS",19.454
"Open N-mixture","JAGS",20.6089999999999
"Open N-mixture","JAGS",19.647
"Open N-mixture","JAGS",21.8200000000001
"Open N-mixture","JAGS",19.975
"Open N-mixture","JAGS",17.978
"Open N-mixture","JAGS",19.9450000000001
"Open N-mixture","JAGS",19.7779999999999
"Open N-mixture","JAGS",18.331
"Open N-mixture","JAGS",18.318
"Open N-mixture","JAGS",19.958
"Open N-mixture","JAGS",19.6759999999999
"Open N-mixture","JAGS",18.962
"Open N-mixture","JAGS",20.116
"Open N-mixture","JAGS",20.8240000000001
"Open N-mixture","JAGS",18.915
"Open N-mixture","JAGS",23.484
"Open N-mixture","JAGS",18.859
"Open N-mixture","JAGS",18.593
"Open N-mixture","JAGS",24.035
"Open N-mixture","JAGS",19.699
"Open N-mixture","JAGS",19.5300000000001
"Open N-mixture","JAGS",19.774
"Open N-mixture","JAGS",20.128
"Open N-mixture","JAGS",19.114
"Open N-mixture","JAGS",19.4460000000001
"Open N-mixture","JAGS",19.2700000000002
"Open N-mixture","JAGS",18.9870000000001
"Open N-mixture","JAGS",19.5319999999999
"Open N-mixture","JAGS",20.307
"Open N-mixture","JAGS",19.127
"Open N-mixture","JAGS",18.7720000000002
"Open N-mixture","JAGS",19.5249999999999
"Open N-mixture","JAGS",19.271
"Open N-mixture","JAGS",18.6300000000001
"Open N-mixture","JAGS",21.896
"Open N-mixture","JAGS",20.4669999999999
"Open N-mixture","JAGS",19.425
"Open N-mixture","JAGS",20.0160000000001
"Open N-mixture","JAGS",18.7329999999999
"Open N-mixture","JAGS",18.8809999999999
"Open N-mixture","JAGS",18.8409999999999
"Open N-mixture","JAGS",18.1589999999999
"Open N-mixture","JAGS",18.836
"Open N-mixture","JAGS",18.54
"Open N-mixture","JAGS",23.9659999999999
"Open N-mixture","JAGS",18.202
"Open N-mixture","JAGS",19.1499999999999
"Open N-mixture","JAGS",17.345
"Open N-mixture","JAGS",19.0640000000001
"Open N-mixture","JAGS",18.162
"Open N-mixture","JAGS",18.671
"Open N-mixture","JAGS",19.123
"Open N-mixture","JAGS",18.451
"Open N-mixture","JAGS",19.0170000000001
"Open N-mixture","JAGS",20.1179999999999
"Open N-mixture","JAGS",19.875
"Open N-mixture","JAGS",18.6389999999999
"Open N-mixture","JAGS",19.8920000000001
"Open N-mixture","JAGS",19.8969999999999
"Open N-mixture","JAGS",18.595
"Open N-mixture","JAGS",19.2830000000001
"Open N-mixture","JAGS",20.471
"Open N-mixture","JAGS",19.2900000000002
"Open N-mixture","JAGS",18.2179999999998
"Open N-mixture","JAGS",18.617
"Open N-mixture","JAGS",20.664
"Open N-mixture","JAGS",19.9939999999999
"Open N-mixture","JAGS",17.913
"Open N-mixture","JAGS",19.9400000000001
"Open N-mixture","JAGS",19.749
"Open N-mixture","JAGS",18.2060000000001
"Open N-mixture","JAGS",17.981
"Open N-mixture","JAGS",19.3619999999999
"Open N-mixture","JAGS",18.7
